scenario_id,parameter,value,portfolio_irr,portfolio_gearing,total_capex,total_debt,total_revenue,total_cfads,total_equity_cash_flow,asset_1_irr,asset_1_gearing,asset_1_capex,asset_2_irr,asset_2_gearing,asset_2_capex,asset_3_irr,asset_3_gearing,asset_3_capex,asset_4_irr,asset_4_gearing,asset_4_capex,asset_5_irr,asset_5_gearing,asset_5_capex,asset_6_irr,asset_6_gearing,asset_6_capex,asset_7_irr,asset_7_gearing,asset_7_capex,asset_8_irr,asset_8_gearing,asset_8_capex
sensitivity_results_base,unknown,sensitivity_results_base,0.10887714936478922,0.6514718130852837,12986.000000000002,8460.012964725494,44129.364146333326,37076.79325399414,20505.835382850095,0.06567571300431004,0.5776664733886717,1193.0,0.1954302560728533,0.6999973297119141,1041.5,0.09625958964797636,0.6677749633789064,2500.0,0.09720376634440053,0.6469104766845704,1234.0,0.10771326178744574,0.6499975204467774,1483.0,0.10245833728820544,0.6499987602233884,2263.5000000000005,0.10157887969947724,0.6499987602233886,2563.5,0.12253313317931323,0.6679779052734377,707.5
sensitivity_results_capex_0.9500,capex,0.95,0.1141683621938808,0.6621332811719507,7538.3730000000005,4991.407649188041,26477.618487799995,22246.07595239648,12472.128100062802,0.06982772944965653,0.5871201021521386,692.5364999999999,0.2035281663750472,0.7114529277003088,604.5907500000001,0.10217633320052354,0.6787032358200772,1451.25,0.10206216944002937,0.657497297577772,716.337,0.11303968174970305,0.6606348614360011,860.8815000000002,0.10736729303311081,0.6606361215018076,1313.96175,0.10652014205629419,0.6606361215018075,1488.11175,0.12858872065126256,0.6789094988997902,410.70374999999996
sensitivity_results_capex_1.0000,capex,1.0,0.10887714936478923,0.6514718130852838,10388.8,6768.010371780396,35303.49131706666,29661.43460319531,16404.668306280073,0.06567571300431004,0.5776664733886718,954.3999999999999,0.19543025607285328,0.699997329711914,833.2,0.09625958964797637,0.6677749633789065,2000.0,0.09720376634440049,0.6469104766845705,987.2,0.10771326178744575,0.6499975204467774,1186.4,0.10245833728820557,0.6499987602233884,1810.8000000000004,0.10157887969947713,0.6499987602233885,2050.8,0.1225331331793131,0.6679779052734376,566.0
sensitivity_results_capex_1.0500,capex,1.05,0.10366842600310339,0.6404477131055973,8057.813,5160.607908482552,26477.618487799995,22246.07595239648,12121.888359357312,0.061552945079272656,0.5678912953538918,740.2565,0.1875872032936394,0.6881520888384648,646.2507500000002,0.09048719607745816,0.6564749841436468,1551.25,0.09240397614476492,0.6359635628969992,765.6970000000001,0.10247358828457867,0.6389983682071462,920.2015,0.09760963694923026,0.6389995870044594,1404.5017500000004,0.09669565856226839,0.6389995870044594,1590.65175,0.11660546087970838,0.6566744918884722,439.00374999999997
sensitivity_results_electricity_price_-5.0000,electricity_price,-5.0,0.10500111097503964,0.6478024673422746,7791.6,5047.417704544067,25857.86010997776,21626.31757457424,11653.337483160834,0.06362351975772018,0.5710419336954753,715.8,0.1850568009998936,0.699997329711914,624.9,0.09335284710245471,0.6604494730631512,1500.0,0.09360806919511626,0.6358367919921876,740.4000000000001,0.10601832083742285,0.6499975204467774,889.8000000000001,0.10010449708993778,0.6499987602233885,1358.1000000000001,0.09921324057339567,0.6492259661356606,1538.1000000000001,0.11919741042631193,0.6597979227701823,424.5
sensitivity_results_electricity_price_0.0000,electricity_price,0.0,0.10887714936478941,0.6514718130852837,7791.6,5076.007778835296,26477.618487799995,22246.07595239648,12303.501229710057,0.06567571300431006,0.5776664733886718,715.8,0.1954302560728532,0.699997329711914,624.9,0.09625958964797618,0.6677749633789064,1500.0,0.09720376634440032,0.6469104766845705,740.4000000000001,0.10771326178744557,0.6499975204467774,889.8000000000001,0.10245833728820547,0.6499987602233885,1358.1000000000001,0.10157887969947728,0.6499987602233884,1538.1000000000001,0.12253313317931316,0.6679779052734376,424.5
sensitivity_results_electricity_price_5.0000,electricity_price,5.0,0.11257131260638353,0.6541318680533968,7791.6,5096.733863124847,27097.37686562223,22865.83433021872,12963.76742244621,0.06775522315617422,0.5842918395996093,715.8,0.20520213509385518,0.699997329711914,624.9,0.09924047894156153,0.6751004536946614,1500.0,0.09983143333935585,0.648968505859375,740.4000000000001,0.10940204782103755,0.6499975204467774,889.8000000000001,0.10477962259546363,0.6499987602233885,1358.1000000000001,0.10381479996815299,0.6499987602233884,1538.1000000000001,0.12596060859681604,0.6761561075846354,424.5
sensitivity_results_green_price_-2.0000,green_price,-2.0,0.10850307015276783,0.6514718130852837,7791.6,5076.007778835296,26414.1986811187,22182.656145715184,12236.602732830404,0.06567571300431006,0.5776664733886718,715.8,0.1928219432275084,0.699997329711914,624.9,0.09625958964797618,0.6677749633789064,1500.0,0.09720376634440032,0.6469104766845705,740.4000000000001,0.10771326178744557,0.6499975204467774,889.8000000000001,0.10245833728820547,0.6499987602233885,1358.1000000000001,0.10157887969947728,0.6499987602233884,1538.1000000000001,0.12253313317931316,0.6679779052734376,424.5
sensitivity_results_green_price_0.0000,green_price,0.0,0.10887714936478941,0.6514718130852837,7791.6,5076.007778835296,26477.618487799995,22246.07595239648,12303.501229710057,0.06567571300431006,0.5776664733886718,715.8,0.1954302560728532,0.699997329711914,624.9,0.09625958964797618,0.6677749633789064,1500.0,0.09720376634440032,0.6469104766845705,740.4000000000001,0.10771326178744557,0.6499975204467774,889.8000000000001,0.10245833728820547,0.6499987602233885,1358.1000000000001,0.10157887969947728,0.6499987602233884,1538.1000000000001,0.12253313317931316,0.6679779052734376,424.5
sensitivity_results_green_price_2.0000,green_price,2.0,0.10925368283695636,0.6514718130852837,7791.6,5076.007778835296,26541.03829448129,22309.495759077778,12369.891866350657,0.06567571300431006,0.5776664733886718,715.8,0.19807099769360625,0.699997329711914,624.9,0.09625958964797618,0.6677749633789064,1500.0,0.09720376634440032,0.6469104766845705,740.4000000000001,0.10771326178744557,0.6499975204467774,889.8000000000001,0.10245833728820547,0.6499987602233885,1358.1000000000001,0.10157887969947728,0.6499987602233884,1538.1000000000001,0.12253313317931316,0.6679779052734376,424.5
sensitivity_results_interest_rate_-50.0000,interest_rate,-50.0,0.11146864361050067,0.657527512011755,7791.6,5123.19136259079,26477.618487799995,22246.07595239648,12602.29100712759,0.0684706477295593,0.5932562510172524,715.8,0.1965127809586328,0.699997329711914,624.9,0.10113460862294142,0.6855359395345053,1500.0,0.09935077784360433,0.648968505859375,740.4000000000001,0.10931680944739416,0.6499975204467774,889.8000000000001,0.10418235942148883,0.6499987602233885,1358.1000000000001,0.10342583421532367,0.6499987602233884,1538.1000000000001,0.1277455614252586,0.6864919026692708,424.5
sensitivity_results_interest_rate_0.0000,interest_rate,0.0,0.10887714936478941,0.6514718130852837,7791.6,5076.007778835296,26477.618487799995,22246.07595239648,12303.501229710057,0.06567571300431006,0.5776664733886718,715.8,0.1954302560728532,0.699997329711914,624.9,0.09625958964797618,0.6677749633789064,1500.0,0.09720376634440032,0.6469104766845705,740.4000000000001,0.10771326178744557,0.6499975204467774,889.8000000000001,0.10245833728820547,0.6499987602233885,1358.1000000000001,0.10157887969947728,0.6499987602233884,1538.1000000000001,0.12253313317931316,0.6679779052734376,424.5
sensitivity_results_interest_rate_50.0000,interest_rate,50.0,0.10589807623634687,0.6421496962232935,7791.6,5003.373573093414,26477.618487799995,22246.07595239648,12034.984943977259,0.06317262057093348,0.5629957834879558,715.8,0.19435388128419084,0.699997329711914,624.9,0.09201248499153387,0.651050059000651,1500.0,0.09325280389903613,0.6278096516927084,740.4000000000001,0.1059566826127899,0.6499975204467774,889.8000000000001,0.10017126453773348,0.6467910448710121,1358.1000000000001,0.09872612248777095,0.6427543322245278,1538.1000000000001,0.11799284098062693,0.6505355834960938,424.5
sensitivity_results_opex_0.9200,opex,0.92,0.11087563489215073,0.6546901018995664,7791.6,5101.083397960662,26477.618487799995,22471.758220951335,12547.168387106134,0.06821090859127481,0.5860060373942058,715.8,0.1966110054113225,0.699997329711914,624.9,0.10017933572549595,0.6775660196940105,1500.0,0.09875441745678543,0.648968505859375,740.4000000000001,0.10945655712848372,0.6499975204467774,889.8000000000001,0.10369396502103724,0.6499987602233885,1358.1000000000001,0.10271543819844706,0.6499987602233884,1538.1000000000001,0.12526435194796362,0.6747996012369791,424.5
sensitivity_results_opex_1.0000,opex,1.0,0.10887714936478941,0.6514718130852837,7791.6,5076.007778835296,26477.618487799995,22246.07595239648,12303.501229710057,0.06567571300431006,0.5776664733886718,715.8,0.1954302560728532,0.699997329711914,624.9,0.09625958964797618,0.6677749633789064,1500.0,0.09720376634440032,0.6469104766845705,740.4000000000001,0.10771326178744557,0.6499975204467774,889.8000000000001,0.10245833728820547,0.6499987602233885,1358.1000000000001,0.10157887969947728,0.6499987602233884,1538.1000000000001,0.12253313317931316,0.6679779052734376,424.5
sensitivity_results_opex_1.0800,opex,1.08,0.10684460489015003,0.6478399264175388,7791.6,5047.709570674896,26477.618487799995,22020.393683841627,12063.861091054314,0.06318761706033707,0.56932856241862,715.8,0.1942542516445913,0.699997329711914,624.9,0.09247986349207916,0.6579839070638023,1500.0,0.09518917058202936,0.6404983520507812,740.4000000000001,0.10596957112608463,0.6499975204467774,889.8000000000001,0.10122545973896302,0.6499987602233885,1358.1000000000001,0.1004359547279488,0.6499987602233884,1538.1000000000001,0.11987215789585594,0.6611562093098958,424.5
sensitivity_results_terminal_value_0.8500,terminal_value,0.85,0.10838409583821688,0.6514718130852837,7791.6,5076.007778835296,26477.618487799995,22246.07595239648,12067.701229710055,0.06456336026752522,0.5776664733886718,715.8,0.1954302560728532,0.699997329711914,624.9,0.09537341836252783,0.6677749633789064,1500.0,0.0966182226237358,0.6469104766845705,740.4000000000001,0.10700476134971555,0.6499975204467774,889.8000000000001,0.10192331960221652,0.6499987602233885,1358.1000000000001,0.10106610784588219,0.6499987602233884,1538.1000000000001,0.12204699686026506,0.6679779052734376,424.5
sensitivity_results_terminal_value_1.0000,terminal_value,1.0,0.10887714936478941,0.6514718130852837,7791.6,5076.007778835296,26477.618487799995,22246.07595239648,12303.501229710057,0.06567571300431006,0.5776664733886718,715.8,0.1954302560728532,0.699997329711914,624.9,0.09625958964797618,0.6677749633789064,1500.0,0.09720376634440032,0.6469104766845705,740.4000000000001,0.10771326178744557,0.6499975204467774,889.8000000000001,0.10245833728820547,0.6499987602233885,1358.1000000000001,0.10157887969947728,0.6499987602233884,1538.1000000000001,0.12253313317931316,0.6679779052734376,424.5
sensitivity_results_terminal_value_1.1500,terminal_value,1.15,0.10936312953773902,0.6514718130852837,7791.6,5076.007778835296,26477.618487799995,22246.07595239648,12539.301229710056,0.06675274708008218,0.5776664733886718,715.8,0.1954302560728532,0.699997329711914,624.9,0.09712273907232657,0.6677749633789064,1500.0,0.09777943195659754,0.6469104766845705,740.4000000000001,0.10840723130402659,0.6499975204467774,889.8000000000001,0.10298506156168286,0.6499987602233885,1358.1000000000001,0.10208402273918882,0.6499987602233884,1538.1000000000001,0.12301244707370353,0.6679779052734376,424.5
sensitivity_results_volume_0.9000,volume,0.9,0.1006956105544391,0.6320773410371175,7791.6,4924.893810424805,25595.031204873332,21363.488669469814,11475.950113052186,0.058732626457558,0.5531990687052408,715.8,0.1891081731732199,0.699997329711914,624.9,0.08583520739150376,0.6393964767456055,1500.0,0.08921662017195925,0.6213388442993164,740.4000000000001,0.10087760619971697,0.6428555806477865,889.8000000000001,0.09513123518802462,0.631835619608561,1358.1000000000001,0.09412464140288647,0.6306140263875324,1538.1000000000001,0.11243167244828665,0.6414494832356772,424.5
sensitivity_results_volume_1.0000,volume,1.0,0.10887714936478923,0.6514718130852838,10388.8,6768.010371780396,35303.49131706666,29661.43460319531,16404.668306280073,0.06567571300431004,0.5776664733886718,954.3999999999999,0.19543025607285328,0.699997329711914,833.2,0.09625958964797637,0.6677749633789065,2000.0,0.09720376634440049,0.6469104766845705,987.2,0.10771326178744575,0.6499975204467774,1186.4,0.10245833728820557,0.6499987602233884,1810.8000000000004,0.10157887969947713,0.6499987602233885,2050.8,0.1225331331793131,0.6679779052734376,566.0
sensitivity_results_volume_1.1000,volume,1.1,0.11534957061651763,0.6564338608905332,7791.6,5114.670070514679,27360.20577072666,23128.663235323147,13332.024798115397,0.07304118637081912,0.6017768224080403,715.8,0.20191901943341578,0.699997329711914,624.9,0.10492097041773368,0.67851619720459,1500.0,0.10268560030589939,0.6479394912719727,740.4000000000001,0.11368022317529547,0.6499975204467774,889.8000000000001,0.10769055876745573,0.6499987602233885,1358.1000000000001,0.10683094574540768,0.6499987602233884,1538.1000000000001,0.13040738636648108,0.6786501566569011,424.5
